city_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
693,Sandusky,US,41.3501,-83.1332,49.41,82,100,4.0,overcast clouds
694,Saint-Junien,FR,45.8833,0.9,50.58,83,15,1.54,few clouds
695,Mangan,IN,27.5167,88.5333,69.89,39,36,3.67,scattered clouds
696,Camacha,PT,33.0833,-16.3333,63.82,59,40,12.66,scattered clouds
697,Kilakarai,IN,9.2333,78.7833,81.45,71,46,7.87,scattered clouds
698,Sorland,NO,67.667,12.6934,43.56,67,59,17.36,broken clouds
699,Springbok,ZA,-29.6643,17.8865,59.4,43,66,3.42,broken clouds
700,Monrovia,LR,6.3005,-10.7969,77.5,85,99,0.83,light rain
701,Sciacca,IT,37.5082,13.0881,55.65,71,78,4.41,broken clouds
702,Belize,BZ,17.25,-88.75,75.52,94,2,2.8,clear sky
703,Sao Joao Nepomuceno,BR,-21.54,-43.0106,63.59,98,100,3.02,moderate rain
704,La Romana,DO,18.4273,-68.9728,82.13,94,20,0.0,few clouds
705,Vokhma,RU,58.9303,46.7586,33.76,89,100,6.87,overcast clouds
706,Cangucu,BR,-31.395,-52.6756,51.69,78,23,6.4,few clouds
707,Nadym,RU,65.5333,72.5167,15.37,94,100,16.96,light snow
708,Hit,IQ,33.6416,42.8251,59.13,47,0,7.14,clear sky
709,Jijiga,ET,9.35,42.8,58.23,46,17,2.35,few clouds
710,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,35.94,59,100,10.94,overcast clouds
711,Sanchursk,RU,56.9413,47.2499,33.37,89,100,11.23,overcast clouds
712,Nuuk,GL,64.1835,-51.7216,18.21,67,20,13.8,few clouds
713,Djibo,BF,14.1022,-1.6306,77.05,15,17,10.58,few clouds
714,Rosetta,EG,31.4044,30.4164,67.68,63,95,9.82,overcast clouds
715,Wicklow,IE,53.0,-6.4167,48.96,89,37,16.08,scattered clouds
716,Fredericton,CA,45.9454,-66.6656,27.64,97,20,3.44,few clouds
717,Batsfjord,NO,70.6345,29.7185,29.37,79,100,12.86,light snow
718,Pipri,IN,19.8,75.5333,69.87,38,86,7.4,overcast clouds
719,San Andres,CO,12.5847,-81.7006,82.42,74,40,6.91,scattered clouds
720,Marystown,CA,47.1666,-55.1483,38.86,100,100,8.01,overcast clouds
721,Gairo,IT,39.8497,9.5047,44.17,89,72,4.7,broken clouds
722,Khorramshahr,IR,30.4397,48.1664,62.56,42,20,11.5,few clouds
723,Dzaoudzi,YT,-12.7887,45.2699,75.09,94,0,2.3,light rain
724,Saint-Ambroise,CA,48.5501,-71.3324,34.57,75,100,7.34,overcast clouds
725,Moose Factory,CA,51.2585,-80.6094,35.6,75,90,20.71,overcast clouds
726,Veinticinco De Mayo,AR,-35.4323,-60.1727,61.05,81,3,8.01,clear sky
727,Viisoara,RO,46.55,23.9167,31.59,100,90,2.3,fog
728,Kukuna,SL,9.4,-12.6667,72.21,97,100,3.94,light rain
729,Alice Town,BS,25.7167,-79.3,77.0,81,100,18.16,overcast clouds
730,Daimiel,ES,39.07,-3.615,47.44,59,41,2.77,scattered clouds
731,Guatire,VE,10.4762,-66.5427,75.7,97,65,0.74,broken clouds
732,Placido De Castro,BR,-10.3353,-67.1856,76.44,88,100,2.64,light rain
733,Tarauaca,BR,-8.1614,-70.7656,72.77,98,64,2.59,broken clouds
734,General Pico,AR,-35.6566,-63.7568,66.96,61,47,10.65,scattered clouds
735,Arecibo,PR,18.4724,-66.7157,80.26,86,30,10.09,scattered clouds
736,Kaka,TM,37.3482,59.6143,44.69,75,98,1.88,overcast clouds
737,Trelew,AR,-43.249,-65.3051,58.64,77,97,6.91,moderate rain
738,Srikakulam,IN,18.3,83.9,74.8,94,100,9.01,heavy intensity rain
739,Parakou,BJ,9.3372,2.6303,74.97,82,95,4.97,overcast clouds
740,Isoka,ZM,-10.1606,32.6335,63.88,50,3,0.78,clear sky
741,Sid,RS,45.1283,19.2264,41.05,71,22,2.15,few clouds
742,Talaja,IN,21.35,72.05,69.75,45,100,12.08,overcast clouds
743,Boca De Parita,PA,8.0167,-80.45,76.59,85,94,6.82,overcast clouds
744,Pangoa,PE,-12.1167,-73.0,68.11,99,80,2.57,broken clouds
745,Volodarka,UA,49.5248,29.9122,35.17,60,72,7.78,broken clouds
746,Derzhavinsk,KZ,51.1,66.3167,29.8,85,98,14.85,overcast clouds
747,San Miguel,SV,13.4833,-88.1833,80.26,74,0,2.3,clear sky
748,Florida,US,28.7505,-82.5001,70.9,94,1,0.0,clear sky
749,Akonolinga,CM,3.7667,12.25,67.55,99,95,1.95,light rain
750,Tanout,NE,14.9709,8.8879,77.94,14,3,8.66,clear sky
751,Dunmore,US,41.4198,-75.6324,58.24,84,75,5.99,broken clouds
752,Johi,PK,26.6921,67.6133,74.28,20,0,3.56,clear sky
753,Charagua,BO,-19.8,-63.2167,68.77,78,100,4.41,overcast clouds
754,Oussouye,SN,12.485,-16.5469,77.76,58,100,1.72,overcast clouds
755,Wiesbaden,DE,50.0833,8.25,38.95,96,90,0.0,fog
756,Oksbol,DK,55.6268,8.2876,48.81,93,100,8.25,overcast clouds
757,Boddam,GB,57.4667,-1.7833,52.38,88,100,30.33,overcast clouds
758,Aksu,CN,41.1231,80.2644,33.53,32,0,2.75,clear sky
759,Bisira,PA,8.5196,-81.7115,57.58,96,64,4.47,broken clouds
760,Myre,NO,69.1036,15.9492,40.95,64,100,14.97,overcast clouds
761,Contamana,PE,-7.3333,-75.0167,75.33,89,99,3.56,overcast clouds
762,Kargopol,RU,61.5071,38.9456,31.35,95,100,5.68,overcast clouds
763,Vychegodskiy,RU,61.247,46.8984,34.65,93,100,8.28,overcast clouds
764,Lugovoy,KZ,42.9472,72.7644,44.85,46,0,4.36,clear sky
765,Brookhaven,US,31.5791,-90.4407,51.8,74,0,5.19,clear sky
766,Hun,LY,29.1268,15.9477,59.56,97,23,8.63,few clouds
767,Krasnoyarskiy,RU,51.965,59.8967,22.69,63,84,15.55,broken clouds
768,Serowe,BW,-22.3833,26.7167,68.22,61,52,7.83,broken clouds
769,Abu Dhabi,AE,24.4667,54.3667,69.91,52,0,0.0,clear sky
770,Acari,PE,-15.4311,-74.6158,67.26,71,89,2.59,overcast clouds
771,Jizan,SA,17.3333,42.6667,77.94,67,0,3.49,clear sky
772,Somerset,US,40.5668,-74.5496,63.21,87,90,4.0,overcast clouds
773,Manadhoo,MV,5.7667,73.3833,82.11,77,30,20.74,scattered clouds
774,La Roche-Sur-Yon,FR,46.6667,-1.4333,42.24,93,0,4.61,mist
775,Bogatyye Saby,RU,56.0102,50.4483,31.48,93,98,11.54,overcast clouds
776,Zharkent,KZ,44.1628,80.0,40.03,43,0,1.74,clear sky
777,Palmas Bellas,PA,9.2319,-80.0867,80.26,86,100,4.74,overcast clouds
778,Swellendam,ZA,-34.0226,20.4417,55.78,84,95,0.76,overcast clouds
779,Naigarhi,IN,24.7833,81.7833,69.26,43,97,2.48,overcast clouds
780,Bandarbeyla,SO,9.4942,50.8122,77.02,82,94,10.98,overcast clouds
781,Araguacu,BR,-12.9306,-49.8264,72.25,96,100,4.61,heavy intensity rain
782,Meulaboh,ID,4.1363,96.1285,76.78,88,100,4.43,overcast clouds
783,Baghdad,IQ,33.3406,44.4009,53.51,71,0,8.05,clear sky
784,Barcelos,PT,41.5388,-8.6151,53.92,76,93,4.21,overcast clouds
785,Orichi,RU,58.4036,49.0572,34.12,91,100,9.78,overcast clouds
786,Umea,SE,63.8284,20.2597,34.92,93,20,11.5,few clouds
787,Adelaide,AU,-34.9333,138.6,61.2,71,75,5.01,light rain
788,Barra Do Corda,BR,-5.5,-45.25,75.54,75,29,1.92,scattered clouds
789,Ribeira Brava,PT,32.65,-17.0667,66.0,72,44,5.84,scattered clouds
790,Vitre,FR,48.1178,-1.2058,35.42,78,8,5.44,clear sky
791,Lyubech,UA,51.7026,30.6569,33.06,83,100,8.21,overcast clouds
792,Guanambi,BR,-14.2233,-42.7814,73.72,67,51,3.04,broken clouds
793,Mhango,TZ,-3.2833,32.85,70.56,65,100,2.53,overcast clouds
794,Ouango,CF,4.3133,22.5552,70.95,98,100,1.7,overcast clouds
795,Awjilah,LY,29.1081,21.2869,63.43,60,0,7.47,clear sky
796,Zurrieq,MT,35.8311,14.4742,53.11,87,0,3.44,clear sky
797,Tahta,EG,26.7693,31.5021,66.7,45,100,5.79,overcast clouds
798,Teguise,ES,29.0605,-13.564,62.82,77,0,5.75,clear sky
799,Krasnogvardeyskiy,RU,57.3793,62.3195,23.02,93,100,10.16,snow
800,Qasigiannguit,GL,68.8193,-51.1922,10.65,96,47,5.59,scattered clouds
801,Namanyere,TZ,-7.5167,31.05,63.61,44,98,3.62,overcast clouds
802,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,76.42,80,100,3.71,overcast clouds
803,Soavinandriana,MG,-19.1667,46.7333,65.43,73,38,2.82,scattered clouds
804,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,74.39,73,76,4.45,broken clouds
805,Bartoszyce,PL,54.2535,20.8082,46.17,89,100,11.59,overcast clouds
806,Mahon,ES,39.8885,4.2658,55.96,94,0,3.44,clear sky
807,Mersin,TR,36.862,34.6509,54.75,26,0,3.8,clear sky
808,Manjacaze,MZ,-24.7117,33.8828,65.8,93,93,3.24,overcast clouds
809,Beloha,MG,-25.1667,45.05,68.9,71,26,9.22,scattered clouds
810,Kommunisticheskiy,RU,61.6789,64.4819,21.85,93,100,10.29,overcast clouds
811,Suez,EG,29.9737,32.5263,62.1,80,98,8.25,overcast clouds
812,Berlin,DE,52.5244,13.4105,46.98,95,90,5.01,mist
813,Aras,ES,42.5617,-2.356,48.63,100,41,3.44,scattered clouds
814,Chernihiv,UA,51.0,32.0,35.92,56,100,9.13,overcast clouds
815,Brockville,CA,44.5834,-75.6826,56.64,69,100,10.65,overcast clouds
816,Letlhakane,BW,-21.4167,25.5833,74.17,56,35,11.1,scattered clouds
817,Beira,MZ,-19.8436,34.8389,75.29,88,40,5.75,light rain
818,Kankaanpaa,FI,61.8,22.4167,41.76,80,99,12.41,overcast clouds
819,Huarmey,PE,-10.0681,-78.1522,64.17,84,83,9.91,broken clouds
820,Zinder,NE,13.8072,8.9881,78.26,14,10,7.67,clear sky
821,Synya,RU,65.3718,58.0387,22.84,94,100,7.27,overcast clouds
822,Meiganga,CM,6.5167,14.3,65.91,79,75,1.23,broken clouds
823,Adrian,US,41.8975,-84.0372,47.79,87,75,4.0,broken clouds
